Data;Ano;Mês;Nome do Mês;Dia;Dia da Semana;Dia Útil;Semana;CW;Trimestre;Nome do Trimestre;Semestre;Nome do Semestre;Início do Mês;Mês/Ano;Mês/Ano Curto
2000-07-07;2000;7;Julho;7;Sexta-Feira;Dia Útil;28;28/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-08;2000;7;Julho;8;Sábado;Final de Semana;28;28/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-09;2000;7;Julho;9;Domingo;Final de Semana;29;29/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-10;2000;7;Julho;10;Segunda-Feira;Dia Útil;29;29/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-11;2000;7;Julho;11;Terça-Feira;Dia Útil;29;29/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-12;2000;7;Julho;12;Quarta-Feira;Dia Útil;29;29/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-13;2000;7;Julho;13;Quinta-Feira;Dia Útil;29;29/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-14;2000;7;Julho;14;Sexta-Feira;Dia Útil;29;29/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-15;2000;7;Julho;15;Sábado;Final de Semana;29;29/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-16;2000;7;Julho;16;Domingo;Final de Semana;30;30/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-17;2000;7;Julho;17;Segunda-Feira;Dia Útil;30;30/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-18;2000;7;Julho;18;Terça-Feira;Dia Útil;30;30/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-19;2000;7;Julho;19;Quarta-Feira;Dia Útil;30;30/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-20;2000;7;Julho;20;Quinta-Feira;Dia Útil;30;30/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-21;2000;7;Julho;21;Sexta-Feira;Dia Útil;30;30/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-22;2000;7;Julho;22;Sábado;Final de Semana;30;30/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-23;2000;7;Julho;23;Domingo;Final de Semana;31;31/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-24;2000;7;Julho;24;Segunda-Feira;Dia Útil;31;31/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-25;2000;7;Julho;25;Terça-Feira;Dia Útil;31;31/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-26;2000;7;Julho;26;Quarta-Feira;Dia Útil;31;31/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-27;2000;7;Julho;27;Quinta-Feira;Dia Útil;31;31/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-28;2000;7;Julho;28;Sexta-Feira;Dia Útil;31;31/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-29;2000;7;Julho;29;Sábado;Final de Semana;31;31/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-30;2000;7;Julho;30;Domingo;Final de Semana;32;32/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-07-31;2000;7;Julho;31;Segunda-Feira;Dia Útil;32;32/00;3;Trim 3;2;Semestre 2;2000-07-01;jul/00;jul/00
2000-08-01;2000;8;Agosto;1;Terça-Feira;Dia Útil;32;32/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-02;2000;8;Agosto;2;Quarta-Feira;Dia Útil;32;32/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-03;2000;8;Agosto;3;Quinta-Feira;Dia Útil;32;32/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-04;2000;8;Agosto;4;Sexta-Feira;Dia Útil;32;32/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-05;2000;8;Agosto;5;Sábado;Final de Semana;32;32/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-06;2000;8;Agosto;6;Domingo;Final de Semana;33;33/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-07;2000;8;Agosto;7;Segunda-Feira;Dia Útil;33;33/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-08;2000;8;Agosto;8;Terça-Feira;Dia Útil;33;33/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-09;2000;8;Agosto;9;Quarta-Feira;Dia Útil;33;33/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-10;2000;8;Agosto;10;Quinta-Feira;Dia Útil;33;33/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-11;2000;8;Agosto;11;Sexta-Feira;Dia Útil;33;33/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-12;2000;8;Agosto;12;Sábado;Final de Semana;33;33/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-13;2000;8;Agosto;13;Domingo;Final de Semana;34;34/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-14;2000;8;Agosto;14;Segunda-Feira;Dia Útil;34;34/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-15;2000;8;Agosto;15;Terça-Feira;Dia Útil;34;34/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-16;2000;8;Agosto;16;Quarta-Feira;Dia Útil;34;34/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-17;2000;8;Agosto;17;Quinta-Feira;Dia Útil;34;34/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-18;2000;8;Agosto;18;Sexta-Feira;Dia Útil;34;34/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-19;2000;8;Agosto;19;Sábado;Final de Semana;34;34/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-20;2000;8;Agosto;20;Domingo;Final de Semana;35;35/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-21;2000;8;Agosto;21;Segunda-Feira;Dia Útil;35;35/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-22;2000;8;Agosto;22;Terça-Feira;Dia Útil;35;35/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-23;2000;8;Agosto;23;Quarta-Feira;Dia Útil;35;35/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-24;2000;8;Agosto;24;Quinta-Feira;Dia Útil;35;35/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-25;2000;8;Agosto;25;Sexta-Feira;Dia Útil;35;35/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-26;2000;8;Agosto;26;Sábado;Final de Semana;35;35/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-27;2000;8;Agosto;27;Domingo;Final de Semana;36;36/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-28;2000;8;Agosto;28;Segunda-Feira;Dia Útil;36;36/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-29;2000;8;Agosto;29;Terça-Feira;Dia Útil;36;36/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-30;2000;8;Agosto;30;Quarta-Feira;Dia Útil;36;36/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-08-31;2000;8;Agosto;31;Quinta-Feira;Dia Útil;36;36/00;3;Trim 3;2;Semestre 2;2000-08-01;ago/00;ago/00
2000-09-01;2000;9;Setembro;1;Sexta-Feira;Dia Útil;36;36/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-02;2000;9;Setembro;2;Sábado;Final de Semana;36;36/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-03;2000;9;Setembro;3;Domingo;Final de Semana;37;37/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-04;2000;9;Setembro;4;Segunda-Feira;Dia Útil;37;37/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-05;2000;9;Setembro;5;Terça-Feira;Dia Útil;37;37/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-06;2000;9;Setembro;6;Quarta-Feira;Dia Útil;37;37/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-07;2000;9;Setembro;7;Quinta-Feira;Dia Útil;37;37/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-08;2000;9;Setembro;8;Sexta-Feira;Dia Útil;37;37/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-09;2000;9;Setembro;9;Sábado;Final de Semana;37;37/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-10;2000;9;Setembro;10;Domingo;Final de Semana;38;38/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-11;2000;9;Setembro;11;Segunda-Feira;Dia Útil;38;38/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-12;2000;9;Setembro;12;Terça-Feira;Dia Útil;38;38/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-13;2000;9;Setembro;13;Quarta-Feira;Dia Útil;38;38/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-14;2000;9;Setembro;14;Quinta-Feira;Dia Útil;38;38/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-15;2000;9;Setembro;15;Sexta-Feira;Dia Útil;38;38/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-16;2000;9;Setembro;16;Sábado;Final de Semana;38;38/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-17;2000;9;Setembro;17;Domingo;Final de Semana;39;39/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-18;2000;9;Setembro;18;Segunda-Feira;Dia Útil;39;39/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-19;2000;9;Setembro;19;Terça-Feira;Dia Útil;39;39/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-20;2000;9;Setembro;20;Quarta-Feira;Dia Útil;39;39/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-21;2000;9;Setembro;21;Quinta-Feira;Dia Útil;39;39/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-22;2000;9;Setembro;22;Sexta-Feira;Dia Útil;39;39/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-23;2000;9;Setembro;23;Sábado;Final de Semana;39;39/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-24;2000;9;Setembro;24;Domingo;Final de Semana;40;40/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-25;2000;9;Setembro;25;Segunda-Feira;Dia Útil;40;40/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-26;2000;9;Setembro;26;Terça-Feira;Dia Útil;40;40/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-27;2000;9;Setembro;27;Quarta-Feira;Dia Útil;40;40/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-28;2000;9;Setembro;28;Quinta-Feira;Dia Útil;40;40/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-29;2000;9;Setembro;29;Sexta-Feira;Dia Útil;40;40/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-09-30;2000;9;Setembro;30;Sábado;Final de Semana;40;40/00;3;Trim 3;2;Semestre 2;2000-09-01;set/00;set/00
2000-10-01;2000;10;Outubro;1;Domingo;Final de Semana;41;41/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-02;2000;10;Outubro;2;Segunda-Feira;Dia Útil;41;41/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-03;2000;10;Outubro;3;Terça-Feira;Dia Útil;41;41/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-04;2000;10;Outubro;4;Quarta-Feira;Dia Útil;41;41/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-05;2000;10;Outubro;5;Quinta-Feira;Dia Útil;41;41/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-06;2000;10;Outubro;6;Sexta-Feira;Dia Útil;41;41/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-07;2000;10;Outubro;7;Sábado;Final de Semana;41;41/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-08;2000;10;Outubro;8;Domingo;Final de Semana;42;42/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-09;2000;10;Outubro;9;Segunda-Feira;Dia Útil;42;42/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-10;2000;10;Outubro;10;Terça-Feira;Dia Útil;42;42/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-11;2000;10;Outubro;11;Quarta-Feira;Dia Útil;42;42/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-12;2000;10;Outubro;12;Quinta-Feira;Dia Útil;42;42/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-13;2000;10;Outubro;13;Sexta-Feira;Dia Útil;42;42/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-14;2000;10;Outubro;14;Sábado;Final de Semana;42;42/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-15;2000;10;Outubro;15;Domingo;Final de Semana;43;43/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-16;2000;10;Outubro;16;Segunda-Feira;Dia Útil;43;43/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-17;2000;10;Outubro;17;Terça-Feira;Dia Útil;43;43/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-18;2000;10;Outubro;18;Quarta-Feira;Dia Útil;43;43/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-19;2000;10;Outubro;19;Quinta-Feira;Dia Útil;43;43/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-20;2000;10;Outubro;20;Sexta-Feira;Dia Útil;43;43/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-21;2000;10;Outubro;21;Sábado;Final de Semana;43;43/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-22;2000;10;Outubro;22;Domingo;Final de Semana;44;44/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-23;2000;10;Outubro;23;Segunda-Feira;Dia Útil;44;44/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-24;2000;10;Outubro;24;Terça-Feira;Dia Útil;44;44/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-25;2000;10;Outubro;25;Quarta-Feira;Dia Útil;44;44/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-26;2000;10;Outubro;26;Quinta-Feira;Dia Útil;44;44/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-27;2000;10;Outubro;27;Sexta-Feira;Dia Útil;44;44/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-28;2000;10;Outubro;28;Sábado;Final de Semana;44;44/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-29;2000;10;Outubro;29;Domingo;Final de Semana;45;45/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-30;2000;10;Outubro;30;Segunda-Feira;Dia Útil;45;45/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-10-31;2000;10;Outubro;31;Terça-Feira;Dia Útil;45;45/00;4;Trim 4;2;Semestre 2;2000-10-01;out/00;out/00
2000-11-01;2000;11;Novembro;1;Quarta-Feira;Dia Útil;45;45/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-02;2000;11;Novembro;2;Quinta-Feira;Dia Útil;45;45/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-03;2000;11;Novembro;3;Sexta-Feira;Dia Útil;45;45/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-04;2000;11;Novembro;4;Sábado;Final de Semana;45;45/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-05;2000;11;Novembro;5;Domingo;Final de Semana;46;46/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-06;2000;11;Novembro;6;Segunda-Feira;Dia Útil;46;46/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-07;2000;11;Novembro;7;Terça-Feira;Dia Útil;46;46/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-08;2000;11;Novembro;8;Quarta-Feira;Dia Útil;46;46/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-09;2000;11;Novembro;9;Quinta-Feira;Dia Útil;46;46/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-10;2000;11;Novembro;10;Sexta-Feira;Dia Útil;46;46/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-11;2000;11;Novembro;11;Sábado;Final de Semana;46;46/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-12;2000;11;Novembro;12;Domingo;Final de Semana;47;47/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-13;2000;11;Novembro;13;Segunda-Feira;Dia Útil;47;47/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-14;2000;11;Novembro;14;Terça-Feira;Dia Útil;47;47/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-15;2000;11;Novembro;15;Quarta-Feira;Dia Útil;47;47/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-16;2000;11;Novembro;16;Quinta-Feira;Dia Útil;47;47/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-17;2000;11;Novembro;17;Sexta-Feira;Dia Útil;47;47/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-18;2000;11;Novembro;18;Sábado;Final de Semana;47;47/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-19;2000;11;Novembro;19;Domingo;Final de Semana;48;48/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-20;2000;11;Novembro;20;Segunda-Feira;Dia Útil;48;48/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-21;2000;11;Novembro;21;Terça-Feira;Dia Útil;48;48/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-22;2000;11;Novembro;22;Quarta-Feira;Dia Útil;48;48/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-23;2000;11;Novembro;23;Quinta-Feira;Dia Útil;48;48/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-24;2000;11;Novembro;24;Sexta-Feira;Dia Útil;48;48/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-25;2000;11;Novembro;25;Sábado;Final de Semana;48;48/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-26;2000;11;Novembro;26;Domingo;Final de Semana;49;49/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-27;2000;11;Novembro;27;Segunda-Feira;Dia Útil;49;49/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-28;2000;11;Novembro;28;Terça-Feira;Dia Útil;49;49/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-29;2000;11;Novembro;29;Quarta-Feira;Dia Útil;49;49/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-11-30;2000;11;Novembro;30;Quinta-Feira;Dia Útil;49;49/00;4;Trim 4;2;Semestre 2;2000-11-01;nov/00;nov/00
2000-12-01;2000;12;Dezembro;1;Sexta-Feira;Dia Útil;49;49/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-02;2000;12;Dezembro;2;Sábado;Final de Semana;49;49/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-03;2000;12;Dezembro;3;Domingo;Final de Semana;50;50/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-04;2000;12;Dezembro;4;Segunda-Feira;Dia Útil;50;50/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-05;2000;12;Dezembro;5;Terça-Feira;Dia Útil;50;50/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-06;2000;12;Dezembro;6;Quarta-Feira;Dia Útil;50;50/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-07;2000;12;Dezembro;7;Quinta-Feira;Dia Útil;50;50/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-08;2000;12;Dezembro;8;Sexta-Feira;Dia Útil;50;50/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-09;2000;12;Dezembro;9;Sábado;Final de Semana;50;50/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-10;2000;12;Dezembro;10;Domingo;Final de Semana;51;51/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-11;2000;12;Dezembro;11;Segunda-Feira;Dia Útil;51;51/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-12;2000;12;Dezembro;12;Terça-Feira;Dia Útil;51;51/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-13;2000;12;Dezembro;13;Quarta-Feira;Dia Útil;51;51/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-14;2000;12;Dezembro;14;Quinta-Feira;Dia Útil;51;51/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-15;2000;12;Dezembro;15;Sexta-Feira;Dia Útil;51;51/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-16;2000;12;Dezembro;16;Sábado;Final de Semana;51;51/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-17;2000;12;Dezembro;17;Domingo;Final de Semana;52;52/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-18;2000;12;Dezembro;18;Segunda-Feira;Dia Útil;52;52/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-19;2000;12;Dezembro;19;Terça-Feira;Dia Útil;52;52/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-20;2000;12;Dezembro;20;Quarta-Feira;Dia Útil;52;52/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-21;2000;12;Dezembro;21;Quinta-Feira;Dia Útil;52;52/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-22;2000;12;Dezembro;22;Sexta-Feira;Dia Útil;52;52/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-23;2000;12;Dezembro;23;Sábado;Final de Semana;52;52/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-24;2000;12;Dezembro;24;Domingo;Final de Semana;53;53/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-25;2000;12;Dezembro;25;Segunda-Feira;Dia Útil;53;53/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-26;2000;12;Dezembro;26;Terça-Feira;Dia Útil;53;53/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-27;2000;12;Dezembro;27;Quarta-Feira;Dia Útil;53;53/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-28;2000;12;Dezembro;28;Quinta-Feira;Dia Útil;53;53/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-29;2000;12;Dezembro;29;Sexta-Feira;Dia Útil;53;53/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-30;2000;12;Dezembro;30;Sábado;Final de Semana;53;53/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2000-12-31;2000;12;Dezembro;31;Domingo;Final de Semana;54;54/00;4;Trim 4;2;Semestre 2;2000-12-01;dez/00;dez/00
2001-01-01;2001;1;Janeiro;1;Segunda-Feira;Dia Útil;1;01/jan;1;Trim 1;1;Semestre 1;2001-01-01;jan/01;jan/01
2001-01-02;2001;1;Janeiro;2;Terça-Feira;Dia Útil;1;01/jan;1;Trim 1;1;Semestre 1;2001-01-01;jan/01;jan/01
2001-01-03;2001;1;Janeiro;3;Quarta-Feira;Dia Útil;1;01/jan;1;Trim 1;1;Semestre 1;2001-01-01;jan/01;jan/01
2001-01-04;2001;1;Janeiro;4;Quinta-Feira;Dia Útil;1;01/jan;1;Trim 1;1;Semestre 1;2001-01-01;jan/01;jan/01
2001-01-05;2001;1;Janeiro;5;Sexta-Feira;Dia Útil;1;01/jan;1;Trim 1;1;Semestre 1;2001-01-01;jan/01;jan/01
2001-01-06;2001;1;Janeiro;6;Sábado;Final de Semana;1;01/jan;1;Trim 1;1;Semestre 1;2001-01-01;jan/01;jan/01
2001-01-07;2001;1;Janeiro;7;Domingo;Final de Semana;2;02/jan;1;Trim 1;1;Semestre 1;2001-01-01;jan/01;jan/01
2001-01-08;2001;1;Janeiro;8;Segunda-Feira;Dia Útil;2;02/jan;1;Trim 1;1;Semestre 1;2001-01-01;jan/01;jan/01
2001-01-09;2001;1;Janeiro;9;Terça-Feira;Dia Útil;2;02/jan;1;Trim 1;1;Semestre 1;2001-01-01;jan/01;jan/01
2001-01-10;2001;1;Janeiro;10;Quarta-Feira;Dia Útil;2;02/jan;1;Trim 1;1;Semestre 1;2001-01-01;jan/01;jan/01
2001-01-11;2001;1;Janeiro;11;Quinta-Feira;Dia Útil;2;02/jan;1;Trim 1;1;Semestre 1;2001-01-01;jan/01;jan/01
